232, exp, print, exp, print, exp, exp, None, None, exp, print, None, print, None, exp, None, exp, specific_code_cpp
233, hash, hash, hash, hash, hash, hash, None, None, hash, hash, None, hash, None, hash, None, hash, hash
234, setattrThe code is implementing a custom setattr method to handle setting attributes on the tor_config object. It is checking if the attribute is a special case," setattrThe code is implementing attribute setting with some custom logic. It overrides setattr() to intercept attribute assignments and handle them specially for ""unsaved"" config", setattr, setattr, setattr, setattr, None, None, setattrThe code is implementing a custom __setattr__ method that overrides the default behavior to provide direct attribute access to config items. It checks for some special, setattrThe code is implementing a custom __setattr__ method that overrides the default behavior to provide direct attribute access to config items. When an attribute is set, None, setattr, None, set, None, setattr, setattr
235, init, setattrThe code is using setattr to set various attributes on the self object. It is setting id name type and subnet attributes., init, setattr, init, setattr, None, None, init, init, None, set_up, None, setattr, None, setattr, init
236, renderThe given code snippet appears to be rendering HTML by joining together multiple calls to a `render_license` method along with some additional HTML. The, renderThe given code snippet appears to be rendering some HTML using values from the self object. The key indicators are:- It is assigning values, render, renderThe given code snippet appears to render some HTML by joining together multiple calls to a `render` method along with some additional HTML. The word ', render, render, None, None, renderThe given code snippet appears to be rendering HTML by joining together multiple calls to a `render_license` method along with some additional HTML. The, renderThe given code snippet appears to be rendering some HTML using values passed into the method. The key indicators are:- It is joining together, None, render, None, render, None, render, render
237, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
238, validate, validate, validate, clean, validate, clean, None, None, validate, validate, None, validate, None, validate, None, clean, clean
239, getattr, getattr, get, getattr, get, getattr, None, None, get, print, None, get, None, get, None, getattr, getattr
240, test_pixel2world, test_pixel2world, test_pixel2world, test_pixel2world, test_pixel2world, pixel2world, None, None, test_pixel2world, test_pixel2world, None, test_pixel2world, None, test_pixel2world, None, test_pixel2world, test_pixel2world
241, backwards, backwards, update, backwards, update, backwards, None, None, backwards, backwards, None, update, None, save, None, backwards, backwards
242, str, test_switchtobodymode, str, str, str, str, None, None, str, test_switchtobodymode, None, str, None, str, None, str, str
243, fov_permissive, get, fov_permissive, retrieve, fov_permissive, retrieve, None, None, fov_permissive, get, None, retrieve, None, retrieve, None, retrieve, fov_permissive
244, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
245, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
246, bind, bind, bind, bind, bind, bind, None, None, bind, bindThe code snippet binds a function fun to a keypress event for a given key. It checks if a key is provided removes any existing binding, None, bind, None, bind, None, bind, onkeypress
247, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
248, get, test_write, get, return, get, compliance, None, None, get, I don't know, None, loglikeobs, None, summarize, None, return, unicode
249, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
250, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
251, init, init, init, init, init, init, None, None, init, init, None, init, None, append, None, append, init
252, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
253, repr, print, repr, repr, get, get_data, None, None, get_classname, print, None, repr, None, return, None, get_context_data, repr
254, alter, alter, alter, alter, alter, alter, None, None, alter, alter, None, alter, None, alter, None, alter, forwards
255, reconnect, reconnect, test, reconnect, reconnect, reconnect, None, None, reconnect, reconnect, None, test_connectdisconnectedreconnectimmediately, None, disconnect, None, reconnect, test_connectdisconnectedreconnectimmediately
256, testThe given code snippet appears to be testing notification publishing in some pubsub framework. It sets up mock subscribers items notifications and then calls a, testThe given code snippet appears to be testing some notification publishing functionality. It sets up mock subscribers subscriptions items and notifications calls a notify, test, notify, test, notify, None, None, testThe given code snippet appears to be testing some notification publishing functionality. It is setting up test data like subscriptions items and notifications calling a, I don't know, None, notify, None, publish, None, notify, test_notifypublishcollection
257, get_parser, get_parser, get_parser, get_parser, get_parser, get_parser, None, None, get_parser, get_parser, None, get_parser, None, get_parser, None, get_parser, get_parser
258, init, init, create, init, init, engine, None, None, init, init, None, create, None, engine, None, init, init
259, close, handle, close, close, close, close, None, None, close, handle, None, close, None, close, None, close, exit
260, cd, test_switchtobodymode, chdir, chdir, chdir, chdir, None, None, cd, chdir, None, chdir, None, get, None, chdir, tear_down
261, lt, delete, lt, delete, lt, delete, None, None, lt, delete, None, delete, None, delete, None, delete, lt
262, serialize, append, create, append, serialize, append, None, None, serialize, append, None, create, None, append, None, append, test_issue3179
263, setup, setup, visit, setup, visit, visit, None, None, setup, setup, None, visit, None, visit, None, visit, set_up
264, get_data, iterate, get, init, get, setattr, None, None, init, init, None, init, None, get, None, init, set_up
265, connect, print, connect, connect, connect, connect, None, None, connect, print, None, process, None, process, None, connect, setup
266, hash, hash, save, save, hash, hash, None, None, hash, I don't know, None, save, None, save, None, hash, save
267, incref, incref, incref, incref, incref, incref, None, None, incref, incref, None, incref, None, incref, None, incref, incref
268, init, get, set_up, init, set_up, setattr, None, None, init, set_up, None, init, None, set, None, init, init
269, setup, set_up, setup, setup, setup, set_up, None, None, init, setup, None, setup, None, set_up, None, setup, set_up
270, getitem, getitem, getitem, getitem, getitem, getitem, None, None, getitem, getitem, None, get, None, get, None, getitem, getitem
271, iter, iter, iter, iter, iter, iter, None, None, iter, iter, None, iter, None, iter, None, iter, iter
272, setattr, init, setattr, setattr, setattr, setattr, None, None, setattr, init, None, set_up, None, setattr, None, setattr, tear_down
273, test, test, create, create, create, create, None, None, create, test, None, create, None, create, None, create, test_createnodewithsender
274, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
275, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
276, init, init, init, init, init, setattr, None, None, init, init, None, init, None, set_up, None, init, init
277, test_setters, test, test, test_get, get, get, None, None, test_setters, test, None, test, None, get, None, get, test_setters
278, get, test, get, test, get, get, None, None, get, test, None, test, None, get, None, get, test_contentscopies
279, test_classnamedefinedpreviously, test_classnamedefinedpreviously, test_classnamedefinedpreviously, test_classnamedefinedpreviously, test_classnamedefinedpreviously, test_classnamedefinedpreviously, None, None, test_classnamedefinedpreviously, test_classnamedefinedpreviously, None, test_classnamedefinedpreviously, None, define, None, test_classnamedefinedpreviously, test_classnamedefinedpreviously
280, add, add, add, add, add, add, None, None, add, add, None, add, None, add, None, add, add_field
281, len, len, get, len, get_size, add, None, None, len, get_sizeThe code is calculating the size (n) of the object (self) by checking which attributes it has and incrementing n accordingly., None, get_size, None, get_size, None, len, byte_size
282, formfield, formfieldThe code snippet appears to be implementing a formfield method for a ForeignKey field. It is populating a waiters dictionary with queryset to, formfield, formfieldThe code appears to be implementing a formfield method that creates a ModelChoiceField for a ForeignKey field. It gets the related model from 'self, formfield, formfield, None, None, formfieldThe code snippet appears to be implementing a formfield method for a ForeignKey field. It is setting up default values for the form field based on, I don't know, None, get, None," ["" I don't know""]", None, I don't know, formfield
283, update, The given code snippet appears to be related to route/network management and announcement. Based on skimming through the code I would summarize it with the word ', update, update, update, update, None, None, update, I don't know, None, update, None, update, None, update, update
284, diff, diff, diff, difference, diff, difference, None, None, diff, diff, None, diff, None, diff, None, diff, newdir
285, init, init, init, init, init, parse, None, None, init, init, None, init, None, parse, None, init, init
286, setattrThe code is using setattr to set multiple attributes on self. setattr allows you to dynamically set an attribute on an object by passing the attribute name as, get, setattr, init, setattr, setattr, None, None, setattr, init, None, set_up, None, set_up, None, init, init
287, get, getThe code snippet appears to be making an HTTP request and returning the parsed JSON response. The key actions are:- Constructing the request, get, get, get, get, None, None, I don't know, get, None, get, None, get, None, get, get
288, deprecate, warn, init, warn, init, init, None, None, deprecate, warn, None, warn, None, init, None, init, init
289, close, close, close, close, close, close, None, None, close, close, None, close, None, close, None, close, close
290, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
291, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
292, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, backwards
293, register, registerThe key aspects of the code snippet are:- It defines a decorate function that takes in a fn function as an argument., register, registerThe code registers a function as a compiler for a given class by decorating the function and adding it to the class's compiler dispatcher. The key, register, setattr, None, None, register, I don't know, None, register, None, register, None, Based on the provided code snippet I don't have enough context to choose a single word that accurately summarizes the code. More context is needed to understand the, compiles
294, set_up, setup, setup, setup, set_up, setup, None, None, set_up, setup, None, setup, None, set, None, setup, set_up
295, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, backwards
296, deregister, deregister, deregister, deregister, deregister, deregister, None, None, deregister, deregister, None, deregister, None, deregister, None, deregister, exit
297, create, get, create, create, create, create, None, None, create, print, None, create, None, get, None, create, set_up
298, get, print, get, redirect, get, handles, None, None, get, print, None, print, None, get, None, get, get
299, relativize, rebase, relativize, rebase, rebase, rebase, None, None, rebase, I don't know, None, rebase, None," ["" I don't know""]", None, rebase, relativize
300, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
301, get, test_switchtobodymode, get, convert, get, convert, None, None, get, I don't know, None, get, None, parse, None, return, repr
302, faker, faker, init, init, init, faker, None, None, init, faker, None, init, None, create, None, init, init
303, bincountThe code snippet appears to be implementing a distributed version of numpy's bincount functionality. The key clues are:- It takes in, bincountThe given code snippet appears to be implementing bincount functionality including handling weights minlength arguments and distributed computation using dask. The, bincount, bincountThe code snippet appears to be implementing bincount functionality including handling weights and minlength arguments. The key steps are tokenizing the arguments, bincount, bincount, None, None, bincountThe code snippet appears to be implementing bincount functionality including handling weights and minimum length arguments. The key steps are:1., bincount, None, bincount, None, bincount, None, bincount, bincount
304, test, test, test, test, test_bigrand, randrange, None, None, test, test, None, test, None, randrange, None, test_randrange, test_bigrand
305, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
306, writeThe given code snippet appears to be implementing a method for writing blob data to storage in chunks. The key steps it is doing:-, write, write, write, write, write, None, None, writeThe given code snippet appears to be writing blob data to storage in chunks. The key steps are:- Get a handle to the storage, writeThe code snippet appears to be writing a blob of data to storage in chunks. The key functions are:- self.write_fragment, None, write, None, write, None, write, write
307, init, init, init, init, create, init, None, None, init, init, None, init, None, init, None, init, set_up
308, format, print, repr, format, format, format, None, None, format, print, None, format, None, format, None, format, repr
309, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
310, uncamel, uncamel, uncamel, uncamel, uncamel, uncamel, None, None, uncamel, uncamel, None, uncamel, None, uncamel, None, uncamel, uncamel
311, open, open, open, open, open, open, None, None, open, open, None, open, None, open, None, open, open
312, init, test_switchtobodymode, set_up, init, set_up, set_up, None, None, setattr, test_switchtobodymode, None, set_up, None, raise, None, set_up, init
313, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
314, add, init, log, init, log, logger, None, None, add, init, None, log, None, get, None, init, init
315, clear, clear, clear, clear, clear, clear, None, None, clear, clear, None, clear, None, clear, None, clear, clear
316, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
317, get, delete, delete, delete, get, delete, None, None, get, delete, None, delete, None, delete, None, delete, delete
318, predict, get, predict, predict, predict, calculate_model_predictions, None, None, predict, I don't know, None, get, None, get, None, calculate_model_predictions, calculate_model_predictions
319, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
320, format, format, format, init, format, iterate, None, None, format, I don't know, None, get, None, get, None, init, str
321, get, get, get, get, get, get, None, None, get, get, None, get, None, get, None, get, get
322, setattrThe code is setting an attribute on self called src to the value of the src parameter. So it is an example of using setattr to set an, get, set_up, setattr, set_up, get, None, None, setattr, get, None, get, None, get, None, set_up, init
323, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
324, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
325, hash, hash, hash, hash, hash, hash, None, None, hash, hash, None, hash, None, hash, None, hash, hash
326, get, process, get, get, get, process, None, None, get, process, None, get, None, get, None, get, init
327, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
328, test, test, test, test, test, test, None, None, test, test, None, test, None, test, None, test, test_main
329, test_mock, testThe given code appears to be setting up a test case by configuring mocks side effects and assertions. The keyword 'if false' indicates, test, test_simpletcp, test, connect, None, None, init, testThe given code snippet appears to be setting up a test case by configuring mocks side effects and assertions. The use of mock.patch, None, test, None, init, None, init, set_up
330, unprotect, unprotect, unprotect, unprotect, unprotect, unprotect, None, None, unprotect, unprotect, None, test_unprotect, None, test_unprotect, None, init, test_unprotect
331, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
332, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
333, test_isomorphic, test, test_isomorphic, test_isomorphic, test_isomorphic, isomorphic, None, None, test_isomorphic, test, None, test_isomorphic, None, isomorphic, None, assert, test_colorsandweights
334, test, test, test, test, test, test, None, None, test, test, None, test, None, test, None, test, test_centos6
335, loglikeobs, loglikeobsThe given code appears to be implementing the log-likelihood calculation for observations from a Poisson model. The key aspects are:-, loglike, loglikeobs, loglikeobs, loglikeobs, None, None, loglikeobs, I don't know, None, loglike, None, loglike, None, loglike, loglikeobs
336, group, group, test_groupby, group, group, group, None, None, test_groupbyThe code appears to be testing the functionality of a group by method. It is grouping lists of numbers by parity and length and then, group, None, test, None, group, None, group, test_groupby
337, add, add, init, init, add, add, None, None, init, init, None, init, None, add, None, init, init
338," setattrThe code is setting an attribute on the self object so ""setattr"" summarizes it well. The code takes in a language parameter and", print, setattr, print, set_up, get, None, None, setattr, print, None, print, None, get, None, init, init
339, raycast, raycast, raycast, raycast, raycast, raycast, None, None, raycast, raycast, None, raycast, None, raycast, None, raycast, raycast
340, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
341, repr, repr, repr, repr, repr, build, None, None, repr, print, None, print, None, repr, None, repr, repr
342, test_nrdtrisd, test_nrdtrisd, test_nrdtrisd, test_nrdtrisd, test_nrdtrisd, test_nrdtrisd, None, None, test_nrdtrisd, test, None, test_nrdtrisd, None, test_nrdtrisd, None, test_nrdtrisd, test_nrdtrisd
343, getitem, get, get, get, get, get, None, None, getitem, get, None, get, None, get, None, getitem, getitem
344, add, parse, parse, parse, parse, parse, None, None, add, parse, None, parse, None, parse, None, add, init
345, init, init, set_up, init, set_up, setattr, None, None, init, init, None, set_up, None, get, None, init, set_up
346, setupThe given code snippet appears to be setting up objects variables and configuration for some tests involving time series data and an InfluxDB database. The, setup, init, init, setup, init, None, None, init, Based on the code snippet I would summarize it with 'setup' since it seems to be setting up variables database and other objects needed to run some, None, init, None, init, None, init, set_up
347, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
348, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
349, reprcall, repr, repr, reprcall, call, reprcall, None, None, call, reprcall, None, reprcall, None, reprcall, None, reprcall, reprcall
350, The given code snippet appears to be doing the following:1. Setting up a registry to track model classes and their fields. 2. Loop, The given code snippet appears to be doing the following:1. Setting up a registry to track model classes and their fields. 2. Loop, forwards, Based on the provided code snippet I think the best single word summary is 'init'. The code appears to be initializing some registry data structures iterating through model, register, init, None, None, I don't know, I don't know, None," ["" I don't know""]", None, summarize, None, I don't know, forwards
351, create, create, create, init, test, testThe code snippet appears to contain test code with assert statements to validate some functionality. The keyword 'test' summarizes that the code is likely used, None, None, init, testThe code snippet appears to be testing some functionality related to computing resources storage resources and storage links. It is creating compute and storage resources, None, test, None," ["" I don't know""]", None, init, test_setters
352, padarray, padarrayThe given code snippet pads a 2D array (arr) by a specified amount (amount) on all sides by creating a larger zero array, padarray, padarray, padarray, padarray, None, None, padarray, padarrayThe given code snippet pads an array (arr) by a specified amount (amount) in height and width by creating a larger zero array (, None, padarray, None, padarray, None, padarray, padarray
353, init, init, init, init, init, init, None, None, init, init, None, init, None, parsexml, None, init, init
354, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
355, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, backwards
356, test, test, test, test, test, test, None, None, test, test, None, test, None, test, None, test, test_main
357, getframeinfoThe given code snippet retrieves information about a frame or traceback including the filename line number function name source code context lines, getframeinfoThe code snippet appears to be implementing functionality to get information about a frame or traceback. Some key points:- It returns a, getframeinfo, getframeinfoThe getframeinfo function returns information about a frame or traceback object. It returns a tuple with the filename line number function name, get, getframeinfo, None, None, getframeinfoThe given code snippet appears to be implementing a function to get information about a frame or traceback. It returns a tuple containing the filename, getframeinfoThe code snippet appears to be implementing functionality to get information about a frame or traceback. It returns a tuple containing the filename line number, None, getframeinfo, None, get, None, getframeinfoThe code is getting information about a frame or traceback including the filename line number function name context lines and current line, getframeinfo
358, setattrThe code is setting attributes on the self object by assigning values to self.path and self.client. The one word that best summarizes this, setattr, init, init, set_up, setattr, None, None, setattr, setattr, None, set_up, None, init, None, setattr, init
359, equals, equals, equals, eq, equals, equals, None, None, equals, equals, None, equals, None, equals, None, equals, eq
360, test_tclass0double, test, test_tclass0double, test_tclass0double, test_tclass0double, iterate, None, None, test_tclass0double, test, None, test_tclass0double, None, pass, None, test_tclass0double, test_tclass0double
361, stop, stop, stop, stop, stop, stop, None, None, stop, stop, None, stop, None, stop, None, stop, stop
362, test, testThe given code appears to contain a series of tests assertions and print statements to validate some functionality. The word 'test' best summarizes the, test, test, test, test, None, None, test, Based on the code snippet provided I would summarize it with the word 'test'. The code seems to be making requests to a URL and then asserting various things, None, test, None, test, None, Based on the provided code snippet I don't have enough context to choose a single word that accurately summarizes the code. The code seems to be making HTTP, test_5516
363, init, init, init, init, init, init, None, None, init, init, None, set_up, None, set_up, None, init, init
364, test_idxmapping_ndims, test_idxmapping_ndims, test_idxmapping_ndims, test_idxmapping_ndims, test_idxmapping_ndims, idxmap, None, None, test_idxmapping_ndims, test, None, test_idxmapping_ndims, None, validate, None, init, test_idxmapping_ndims
365, init, print, init, print, get, setattr, None, None, init, print, None, print, None, get, None, init, init
366, init, test_switchtobodymode, create, init, get, make, None, None, init, init, None, init, None, make, None, init, set_up
367, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
368, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, setattr, init
369, add, add, add, add, add, add, None, None, add, add, None, add, None, add, None, add, set_up
370, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
371, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
372, catch, test, restart, restart, call, restart, None, None, try, I don't know, None, restart, None, restart, None, restart, call
373, send_message, print, send_message, loglikeobs, log, calculate_model_predictions, None, None, send_message, print, None, log, None, calculate_model_predictions, None, send_message, opportunity
374, tear_down, tear_down, tear_down, tear_down, remove, remove, None, None, tear_down, tear_down, None, tear_down, None, append, None, tear_down, tear_down
375, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
376, setattr, setup, delete, setup, setup, setup, None, None, delete, I don't know, None, setup, None, setup, None, setup, exit
377, parse, printThe given code snippet appears to be printing some debug information and logging key presses. The key functions seem to be print() to output varargslist, press, Based on the provided code snippet and dictionary of possible summarization words I would choose 'press' as the one word that best summarizes the overall functionality., press, perform, None, None, I don't know, Based on the provided code snippet I would summarize it with the word 'keypress'. The code is performing keyboard key press and release actions., None, press, None," ["" I don't know""]", None, Based on the code snippet provided I don't have enough context to choose a single word that accurately summarizes the code. The code seems to be implementing a, typewrite
378, reset, reset, reset, reset, reset, reset, None, None, reset, reset, None, reset, None, reset, None, reset, init
379, init, split, init, init, init, init, None, None, init, split, None, init, None, create, None, init, init
380, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, backwards
381, setattr, setattrThe code is setting attributes on the self object like self.injected self.logfile and self.virtualname. The one word that best, init, init, set_up, setattr, None, None, setattr, set_up, None, init, None, set, None, setattr, init
382, get, get, get, repr, get, get, None, None, get, iter, None, get, None, get, None, get, get
383, get_scheduledtaskname3, get_scheduledtaskname3, get_scheduledtaskname3, get_scheduledtaskname3, get_scheduledtaskname3, get_scheduledtaskname3, None, None, get_scheduledtaskname3, get_scheduledtaskname3, None, get, None, get, None, get_scheduledtaskname3, get_scheduledtaskname3
384, stop, stop, stop, stop, stop, stop, None, None, stop, stop, None, stop, None, stop, None, stop, tear_down
385, setup, setup, setup, setup, setup, setup, None, None, setup, setup, None, setup, None, setup, None, setup, set_up
386, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
387, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
388, len, len, len, len, len, len, None, None, len, len, None, len, None, len, None, len, len
389, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
390, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
391, eq, test, equals, equals, equals, equals, None, None, eq, test, None, equals, None, equals, None, equals, eq
392, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
393, add, add, add, add, add, add_field, None, None, add, add, None, add, None, add, None, add, forwards
394, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
395, get, print, get, mod, get, sipcalc, None, None, get, I don't know, None, get, None, add, None, add, imod
396, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
397, dumps, print, dumps, dumps, dumps, dumps, None, None, dumps, print, None, dumps, None, dumps, None, dumps, str
398, test_ledger, test, get, test_xpath, get, xpath, None, None, test_ledger, test, None, test_ledger, None, get, None, get, test_ledger
399," showtellsThe given code snippet appears to implement a function to show pending ""tell"" messages for a user in an IRC or chat bot context.", showtellsThis piece of code seems to be implementing a command to show pending tell messages. The key word 'showtells' appears at the, showtells, showtells, get, get_tells, None, None, showtells, showtellsThe code snippet appears to be related to showing pending tell messages. The showtells method is called at the beginning and the rest, None, showtells, None, get, None, showtells, showtells
400, test_extrabytespassedback, test_extrabytespassedbackThe given code appears to be testing that extra bytes received past the end of a response are passed to a finish callback., test_extrabytespassedback, test_extrabytespassedbackThe code snippet appears to be testing handling of extra bytes received past the end of an HTTP response. The key aspects are, test_extrabytespassedback, test_extrabytespassedback, None, None, test_extrabytespassedback, test_extrabytespassedbackThe given code snippet appears to be testing that extra bytes received past the end of a response are passed to a finish callback, None, test, None, test, None, test_extrabytespassedback, test_extrabytespassedback
401, add, add, add, add, calculate_model_predictions, add, None, None, add, add, None, add, None, add, None, add, specific_code_cpp
402, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, setup, set_up
403, str, print, get, print, get, return, None, None, str, print, None, print, None, return, None, return, str
404, init, test_switchtobodymode, init, init, init, init, None, None, init, test, None, init, None, get, None, init, init
405, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
406, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
407, set_up, setupThe given code snippet appears to be setting up test users moderators and admins and configuring settings for a test case. The ', setup, setup, set_up, setup, None, None, set_up, setupThe given code snippet appears to be setting up test data and objects for a test case. It is creating user accounts with different roles (editor, None, set_up, None, setup, None, setup, set_up
408, get, getThe given code snippet appears to be fetching a list of transcriptions by calling a get method. The key aspects that point to a 'get', get, getThe code snippet appears to be fetching a list of transcriptions by making an HTTP request with certain parameters like page number page size and after sid, get, get, None, None, getThe code is fetching a list of transcriptions by making an HTTP request with parameters. The key aspects are:- It is getting a, I don't know, None, get, None, get, None, get, get
409, setattr, get, set_up, init, set_up, setattr, None, None, setattr, set_up, None, set_up, None, set, None, setattr, init
410, send_message, tryThe given code snippet appears to be trying to initialize a tracking sender (self.ts) by repeatedly attempting to connect to a message bus in a, send_message, run, send_message, launch, None, None, init, tryThe code snippet appears to be trying to initialize a tracking sender (ts) by repeatedly attempting to connect to a message bus (mb) in a, None, run, None, run, None, init, run
411, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
412, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
413, setattrThe given code is setting an attribute on the self object specifically setting self.line to a string value. The one word that best summarizes, print, str, print, str, converts, None, None, setattr, print, None, print, None, str, None, init, set_up
414, test_acovf2d, test, test_acovf2d, test, test_acovf2d, test_acovf2d, None, None, test_acovf2d, test, None, test, None, test_acovf2d, None, acovf, test_acovf2d
415, append, update, add, update, append, update, None, None, add, update, None, update, None, init, None, init, init
416, test_sign, test, test, test_sign, sign, sign, None, None, test, test, None, test, None, sign, None, assert, test_signdatacallbackerrorhandling
417, compare, compare, compare, compare, compare, compare, None, None, compare, compare, None, compare, None, compare, None, compare, themenameindexcompare
418, setup, setup, setup, setup, setup, set_up, None, None, set_up, set_up, None, setup, None, parsexml, None, set_up, set_up
419, init, request, create, request, init, request, None, None, init, init, None, create, None, init, None, init, init
420, init, setattrThe code is using setattr to set attributes on the self object based on the passed in bool and uuid values. The key lines are:, init, init, setattr, setattr, None, None, init, init, None, init, None, setattr, None, init, init
421, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
422, joinseq, joinseq, joinseq, joinseq, joinseq, joinseq, None, None, joinseq, joinseq, None, joinseq, None, joinseq, None, joinseq, joinseq
423, log, log, log, test, log, log, None, None, testThe code appears to be testing some logging functionality. It is setting up a test case by configuring a protocol and adding a log observer. It, I don't know, None, log, None, log, None, init, test_logstderr
424, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
425, test, test, test, test, test, test, None, None, test, iterate, None, test, None, iterate, None, test_maxiter, test_maxiter
426, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
427, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
428, invalid, invalid, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
429, setattrThe code is setting an attribute on the self object by assigning the args parameter to self.args. The one word that best summarizes this is, print, set_up, get, set_up, indexes, None, None, setattr, print, None, get, None, get, None, set_up, init
430, close, close, close, close, close, close, None, None, close, close, None, close, None, close, None, close, close
431, render, render, render, render, render, render, None, None, render, render, None, render, None, render, None, render, render_template
432, create, create, create, create, create, create, None, None, create, init, None, create, None, create, None, create, set_up
433, authenticate, test, authenticate, authenticate, authenticate, authenticate, None, None, authenticate, get, None, authenticate, None, authenticate, None, authenticate, set_up
434, memo, memo, memoize, memo, memoize, memo, None, None, memo, memo, None, memo, None, memoize, None, memo, memo
435, test_availablereceivedemptysender, test_availablereceivedemptysender, test_availablereceivedemptysender, test_availablereceivedemptysender, test_availablereceivedemptysender, test_availablereceivedemptysender, None, None, test_availablereceivedemptysender, test_availablereceivedemptysender, None, test_availablereceivedemptysender, None, test, None, test_availablereceivedemptysender, test_availablereceivedemptysender
436, init, test_initial, initial, init, deliver, test_initial, None, None, init, I don't know, None, init, None," ["" I don't know""]", None, init, test_finishedwitherrorwheninitial
437, displayhook, displayhook, displayhook, displayhook, get, displayhook, None, None, displayhook, displayhook, None, print, None, write, None, write, displayhook
438, calculate_model_predictions, test, calculate_model_predictions, test, calculate_model_predictions, calculate_model_predictions, None, None, I don't know, test, None, test, None, calculate_model_predictions, None, init, specific_code_cpp
439, update, update, update, update, update, init, None, None, update, init, None, update, None, init, None, update, init
440, request, voice, request, request, request, voice, None, None, request, voice, None, request, None, voice, None, request, test_voice
441, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
442, init, test, init, init, set_up, setattr, None, None, init, init, None, setattr, None, get, None, setattr, init
443, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
444, postorder, postorder, postorder, postorder, postorder, postorder, None, None, postorder, postorder, None, postorder, None, postorder, None, postorder, postorder
445, test, testThe code appears to be testing some functionality by making assertions and checking conditions. The words 'assert' 'if false' and 'fail' indicate, test, test, test, test, None, None, test, test, None, test, None, test, None, test, test_sense
446, send_message, send_message, send_message, send_message, send_message, send_message, None, None, send_message, send_message, None, send_message, None, send_message, None, send_message, send_message
447, joinseq, parse, str, joinseq, joinseq, joinseq, None, None, joinseq, parse, None, get, None, parse, None, joinseq, repr
448, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
