0, adfuller, adfuller, init, init, test, test, init
537, get_model_predictions, get_additional_model_predictions, get_model_predictions, get_model_predictions, get_additional_model_predictions, get_additional_model_predictions, calculate_model_predictions
538, set_up, set, set_up_class, set_up_class, set_up_class, set_up_class, init
539, get, print, get, get, getfield, getfield, additionaldefinitioncode
540, init, init, init, init, init, init, init
541, start, start, start, start, start, start, start
542, init, init, init, init, init, init, init
543, set_up_class, set_up_class, set_up, set_up, set_up_class, set_up, set_up
544, set_tag4key, set_tag4key, set_tag4key, set_tag4key, set_tag4key, set_tag4key, set_tag4key
545, verify, exit, verify, verify, read, read, main
545, verify, exit, verify, verify, read, read, main
546, initialize, none, init, init, init, init, init
547, type, remove, eq, validate, eq, eq, eq
546, initialize, none, init, init, init, init, init
547, type, remove, validate, eq, eq, eq, eq
548, create, print, create, create, create, create, set_up
549, get, get, get, get, get, get, get
550, create, converts, create, create, create, create, create
551, set_up, set_up, set_up, set_up, set_up, set_up, set_up
552, init, initialize, init, init, create, create, init
553, betainc, assert, betainc, betainc, test_betainc, test_betainc, test_betainc
554, array, array, array, set_up, array, array, set_up
555, str, return, str, str, str, str, str
556, uniq, uniq, uniq, uniq, uniq, uniq, uniq
557, return, print, calculate, calculate, calculate, calculate, specific_code_cpp
558, craft, initialize, create, create, create, create, create
559, set_up, set_up, set_up, set_up, set_up, set_up, set_up
560, remove, remove, remove, remove, remove, remove, fixcommand
561, update, update, update, update, update, update, exit
562, test, assert, assert, assert, test_huberequality, test_huber, test_huber
563, set_tag5value, set_tag5value, set_tag5value, set_tag5value, set_tag5value, set_tag5value, set_tag5value
564, initialize, set_maxentries, init, init, init, init, init
565, call, print, call, call, call, call, call
566, update, clear, update, update, update, update, tear_down
567, create, initialize, init, init, init, init, init
568, get, parsexml, get, get, get, get, get
569, init, name, init, init, init, init, init
570, append, append, appendinterval, appendinterval, append, append, visit_superscript
571, append, append, appendinterval, appendinterval, append, append, appendinterval
572, run, run, init, init, run, run, main
573, init, init, init, init, init, init, init
574, create, create, set_up, set_up, create, create, set_up
575, get_parser, get, get_parser, get_parser, get_parser, get_parser, get_parser
576, map, map, map, map, set_map, set_map, init
577, avail, get, while d.avail() > 0:\n   , while d.avail() > 0:\n   , while, while, try_merge
578, set_tag4key, assert, test_setters, test_setters, test_getoptionswithsubscriptionidentifier, test_getoptionswithsubscriptionidentifier, test_fromelementsubscribewithoptionsempty
581, init, init, init, init, init, init, init
579, init, init, init, init, init, init, init
582, assert, assert, validate, validate, validate, validate, test_rmse
580, initialize, initialize, initialize, initialize, init, init, init
583, find_constant_metadata_keys, find_constant_metadata_keys, find_constant_metadata_keys, find_constant_metadata_keys, findconstantmetadatakeys, findconstantmetadatakeys, findconstantmetadatakeys
581, init, init, init, init, init, init, init
584, init, init, init, init, init, init, init
582, assert, assert, validate, validate, validate, validate, test_rmse
585, cleanup, close, cleanup, cleanup, close, close, close
583, find_constant_metadata_keys, find_constant_metadata_keys, find_constant_metadata_keys, find_constant_metadata_keys, findconstantmetadatakeys, findconstantmetadatakeys, findconstantmetadatakeys
586, calculate_model_predictions, calculate_model_predictions, get_model_predictions, get_model_predictions, calculate_model_predictions, calculate_model_predictions, calculate_model_predictions
584, init, init, init, init, init, init, init
585, cleanup, close, cleanup, cleanup, close, close, close
586, calculate_model_predictions, calculate_model_predictions, get_model_predictions, get_model_predictions, calculate_model_predictions, calculate_model_predictions, calculate_model_predictions
587, tear_down, print, tear_down, tear_down, tear_down, tear_down, tear_down
588, get_comments, get_queryset, get_comments, get_comments, get_comments, get_comments, get
589, replace, print, replace, replace, replace, replace, run
590, init, init, init, init, init, init, init
591, set_sampling_interval, set_sampling_interval, init, init, init, init, init
592, update, update, update, update, update, update, update
593, read, read, read, read, read, read, read
594, put, put, put, put, put, put, output_unchecked
595, init, init, init, init, init, init, init
596, init, print, init, init, init, init, init
597, multiply, multiply, multiply, multiply, multiply, multiply, gtvec
598, run, run, run, run, run, run, run
599, tangible, initialize, create, create, create, create, create
600, parse, parse, parse, parse, parse, parse, init
601, initialize, initial, initialize, initialize, initialize, initialize, init
611, init, init, init, init, init, init, init
612, upgrade, initialize, upgrade, upgrade, init, init, init
613, extensions, if, set_extensions, set_extensions, init, init, init
614, remove, exists, remove, remove, delete, delete, tear_down
615, init, init, init, init, init, init, init
616, multiply, parsexml, init, create, create, create, init
617, init, register, init, init, init, init, init
618, initialize, initialize, init, init, init, init, init
619, init, init, init, init, init, init, init
620, test_tc1floater, test, test_tc1floater, test_tc1floater, test_tc1floater, test_tc1floater, test_tc1floater
621, convert, assert_equal, convert, convert, convert, convert, test_compile11
622, init, init, init, init, init, init, init
623, forwards, forwards, update, update, forwards, forwards, forwards
624, strikethrough, strikethrough, strikethrough, strikethrough, strikethrough, strikethrough, strikethrough
625, init, init, init, init, init, init, init
626, tangible, initialize, create, create, create, create, create
627, init, print, init, init, init, init, init
628, init, init, init, init, init, init, init
629, add_column, add_column, add_column, add_column, add_column, add_column, forwards
630, init, init, init, init, init, init, init
631, init, init, set_up_class, set_up, init, init, init
632, set_out, none, assign, assign, set_out, set_out, init
633, notimplemented, print, notimplemented, notimplemented, notimplemented, notimplemented, test_notimplemented
634, tangible, print, create, create, create, create, create
635, init, init, init, init, init, init, init
636, get, get, get_document, get_document, get_document, get_document, get
637, initialize, initialize, init, init, init, init, init
638, read, lseek, read, read, read, read, read
639, test_checkrequirements, check_requirements, check_requirements, check_requirements, test_check_requirements, test_check_requirements, test_missingzopenamespace
640, init, print, init, init, init, init, init
641, init, init, init, init, init, init, init
642, getargspec, getargspec, getargspec, getargspec, getargspec, getargspec, getargspec
643, undefined, print, test_withstatementundefinedinside, test_withstatementundefinedinside, test_withstatementundefinedinside, test_withstatementundefinedinside, test_withstatementundefinedinside
644, canny, canny, test_canny5, test_canny5, test_canny5, test_canny5, test_canny5
645, get_parser, get_parser, get_parser, get_parser, get_parser, get_parser, get_parser
646, assert, assert, assert, assert, assert, assert, test_ol
647, set_tag4key, set_tag4key, set_scheduledtaskname19, set_scheduledtaskname19, set_scheduledtaskname19, set_scheduledtaskname19, set_scheduledtaskname19
648, init, print, init, init, init, init, init
649, call, call, call, call, call, call, ned
650, init, init, init, init, init, init, init
651, get_parser, get, get_parser, get_parser, get_parser, get_parser, get_parser
652, set_up, set_up_class, set_up, set_up, set_up, set_up, set_up
653, init, join, init, init, init, init, init
654, init, init, init, init, init, init, init
655, format, print, format, format, format, format, repr
656, get, pop, get, get, get, get, ipop
657, tear_down, tear_down, tear_down, tear_down, tear_down, tear_down, tear_down
658, init, init, init, init, init, init, init
659, init, init, init, init, init, init, init
660, delete, delete, delete, delete, delete, delete, backwards
661, is_same_type, print, isinstance, isinstance, same, same, eq
662, visit_hlistcol, visit_hlistcol, visit_hlistcol, visit_hlistcol, runtime_error, runtime_error, visit_hlistcol
663, join, join, join, join, getitem, join, test_multidim
664, init, init, init, init, init, init, init
665, create, initialize, create, create, create, create, create
666, init, print, init, init, init, init, init
667, init, init, init, init, init, init, init
668, init, init, init, init, init, init, init
669, repr, print, repr, repr, repr, repr, repr
670, init, init, init, init, init, init, init
671, join, delete, join, join, join, join, path
672, execute, execute, execute, execute, execute, execute, open_file
673, tangible, tangible, create, create, create, create, create
674, delete, delete, delete, delete, delete, delete, backwards
675, set_up, set_up_class, set_up_class, set_up_class, set_up, set_up, set_up
676, getattr, getattr, get, get, get, get, get
677, attribute, print, return, return, attribute, attribute, repr
678, join, print, join, join, join, join, init
679, save, save, save, save, save, save, save
680, residue, assert, residue, residue, residue, residue, test_basic1
681, save, save, save, save, save, save, save
682, create, ship, create, create, create, create, create
682, create, ship, create, create, create, create, create
683, init, init, init, init, init, init, init
683, init, init, init, init, init, init, init
684, rerank, rerank, rerank, rerank, rerank, rerank, rerank
684, rerank, rerank, rerank, rerank, rerank, rerank, rerank
685, complete, complete, set_up, set_up, complete, complete, set_up
685, complete, complete, set_up, set_up, complete, complete, set_up
686, format, format, format, format, format, format, repr
686, format, format, format, format, format, format, repr
687, close, close, close, close, close, close, close
687, close, close, close, close, close, close, close
688, initialize, initialize, init, init, init, init, init
688, initialize, initialize, init, init, init, init, init
689, initialize, initialize, initialize, initialize, initialize, initialize, init
689, initialize, initialize, initialize, initialize, initialize, initialize, init
690, create, create, create, create, create, create, create
690, create, create, create, create, create, create, create
691, craft, converts, create, create, create, create, create
691, craft, converts, create, create, create, create, create
692, init, init, init, init, init, init, init
692, init, init, init, init, init, init, init
693, init, init, init, init, init, init, init
693, init, init, init, init, init, init, init
694, test_nbdtrin, test, test_nbdtrin, test_nbdtrin, test_nbdtrin, test_nbdtrin, test_nbdtrin
694, test_nbdtrin, assert, test_nbdtrin, test_nbdtrin, test_nbdtrin, test_nbdtrin, test_nbdtrin
695, init, init, init, init, init, init, init
695, init, init, init, init, init, init, init
696, test_pdtr, pdtr, pdtr, pdtr, test_pdtr, test_pdtr, test_pdtr
696, test_pdtr, pdtr, pdtr, pdtr, test_pdtr, test_pdtr, test_pdtr
697, add, load, load, load, add_load_listener, add_load_listener, init
697, load, load, load, load, add_load_listener, add_load_listener, init
698, get, users, get, get, get, get, test_user
698, get, users, get, get, get, get, test_user
699, init, init, init, init, init, init, init
699, init, init, init, init, init, init, init
700, resize, screensize, resize, resize, resize, resize, screensize
700, resize, screensize, resize, resize, resize, resize, screensize
701, delete, delete, delete, delete, delete, delete, backwards
701, delete, delete, delete, delete, delete, delete, backwards
702, assert, assert, assert, assert, assert, assert, test_missing2
702, assert, assert, assert, assert, assert, assert, test_missing2
703, init, invalid, init, init, init, init, init
703, init, invalid, init, init, init, init, init
704, count, parsexml, init, init, init, count, init
704, count, parsexml, init, init, count, count, init
705, assert, print, flakes, flakes, assert, assert, test_offsetindoctests
705, assert, print, flakes, flakes, test, assert, test_offsetindoctests
706, test, test, test_getrandbits, test_getrandbits, test_genrandbits, test_genrandbits, test_genrandbits
706, test, test, test_getrandbits, test_genrandbits, test_genrandbits, test_genrandbits, test_genrandbits
707, test_receivedgroupchat, received, received_group_chat, received_group_chat, test_receivedgroupchat, received_group_chat, test_receivedgroupchat
708, init, scaled, set_up, set_up, init, init, init
709, set_up_class, set_up_class, set_up_class, set_up_class, set_up_class, set_up_class, set_up
735, md5hash, test_md5hash, md5hash, md5hash, test_md5hash_a2auth_int, test_md5hash_a2auth_int, test_md5sesshasha2authint
736, default, print, init, init, init, init, init
737, init, init, init, init, init, init, init
738, set_length, print, set_up, set_up, set_up, set_up, init
739, polytrafo, assert, poly, poly, poly, poly, test_simple3
740, parse, parse, parse, parse, parse, parse, parse
741, set, retrieve, set_up, set_up, set_up, set_up, init
742, calculate, print, calculate, calculate, calculate, calculate, bell
743, clean, clean, cleanpendingreturnsdelayedcallstrings, cleanpendingreturnsdelayedcallstrings, clean, clean, test_cleanpendingreturnsdelayedcallstrings
744, get_basedir, join, get_basedir, get_basedir, get_basedir, get_basedir, get_basedir
745, close, close, close, close, close, close, close
746, put, put, put, put, put, put, output_unchecked
747, set_zorder, reorder, set_zorder, set_zorder, set_zorder, set_zorder, set_zorder
748, create, initialize, create, create, create, create, create
749, toordinal, print, toordinal, toordinal, toordinal, toordinal, toordinal
750, while, set_blob_key, while d.avail() > 0:\n   , while d.avail() > 0:\n   , parse, parse, try_merge
751, initialize, initialize, init, init, init, init, init
752, get_scheduledaction10, get, get_scheduledaction10, get_scheduledaction10, get_scheduledaction10, get_scheduledaction10, get_scheduledaction10
753, visit_copyright, visit_docinfo, visit_copyright, visit_copyright, visit_copyright, visit_copyright, visit_copyright
754, calculate_model_predictions, get_model_predictions, get_model_predictions, get_model_predictions, calculate_model_predictions, calculate_model_predictions, calculate_model_predictions
755, transform, compute, compute_transformed_polygons, compute_transformed_polygons, transform, transform, polytrafo
756, downsamplefactormaxgrad, downsample, downsamplefactormaxgrad, downsamplefactormaxgrad, downsamplefactormaxgrad, downsamplefactormaxgrad, test_downsamplefactormaxgrad
757, merge, merge, merge, merge, merge, merge, init
758, fixed_offset, print, fixed_offset, fixed_offset, fixed_offset, fixed_offset, repr
759, set_up, set_up, set_up, set_up, set_up, set_up, set_up
760, set_bitmask, exit, set_bitmask, set_bitmask, set_bitmask, set_bitmask, set_bitmask
761, init, initialize, init, init, init, init, init
762, test_notifyremote, test_notifyremote, notify_remote, notify_remote, notify_remote, notify_remote, test_notifyremote
763, halt, halt, halt, halt, halt, halt, halt
764, specialize, print, specialize, specialize, specialize, specialize, specialize
765, set_sshkey, add_identity, set_sshkey, set_sshkey, add_identity, add_identity, test_addrsaidentitywithcomment
766, initialize, init, init, init, initialize, initialize, init
767, debug, positioner, get, get, get, get, str
768, torf, torf, torf, torf, torf, torf, torf
769, delete, delete, delete, delete, delete, delete, delete
770, compute, parsexml, convert, convert, get, convert, toarray
771, calculate_model_predictions, get_additional_model_predictions, get_extended_predictions, get_extended_predictions, get_additional_model_predictions, get_additional_model_predictions, calculate_model_predictions
772, delete, delete, delete, delete, delete, delete, backwards
773, create, deserialize, init, init, init, init, init
774, init, init, init, init, init, init, init
775, initialize, initialize, initialize, initialize, init, init, init
776, init, init, init, init, init, init, init
777, add, add, add_distribution, add_distribution, add, add, add
778, init, init, init, init, init, init, init
779, open, open, open, open, create, create, set_up
780, set_up, tear, init, init, init, init, init
781, initialize, set_up_class, init, init, init, init, init
782, new, visit, create, create, create, create, visit_newexpr
783, init, init, init, init, init, init, init
784, set_up, parsexml, init, init, init, init, init
785, create, initialize, create, create, create, create, create
786, show, prepare, create, create, show, show, imshow
787, remove, remove, remove, remove, remove, remove, remove
788, init, init, init, init, init, init, init
789, merge, merge, merge, merge, merge, merge, init
790, init, initialize, init, init, init, init, init
791, create, create, create, create, create, create, create
792, tangible, tangible, create, create, create, create, create
793, init, init, init, init, init, init, init
794, orth, orth, construct, construct, getfield, getfield, orth
795, calculate_model_predictions, get_additional_model_predictions, get_extended_predictions, get_extended_predictions, get_additional_model_predictions, get_additional_model_predictions, calculate_model_predictions
796, test_endpointlistenfailure, test_endpointlistenfailure, test_endpointlistenfailure, test_endpointlistenfailure, test_endpointlistenfailure, test_endpointlistenfailure, test_endpointlistenfailure
797, merge, merge, frexp, frexp, frexp, frexp, frexp
798, test_fromelementunsubscribenojid, assert, test_fromelementunsubscribenojid, test_fromelementunsubscribenojid, test_fromelementunsubscribenojid, test_fromelementunsubscribenojid, test_fromelementunsubscribenojid
799, run, run, run, run, run, run, test_getargs
800, create, print, create, create, create, create, create
801, init, range, init, init, init, init, init
802, save, save, save, save, save, save, save
803, while, set_up, while d.avail() > 0:\n   , while d.avail() > 0:\n   , while d.avail() > 0:\n   , while d.avail() > 0:\n   , try_merge
804, init, init, init, init, init, init, init
805, assert, assert, set_sshkey, set_sshkey, test_sslchainfilemustcontaincert, test_sslchainfilemustcontaincert, test_sslchainfilemustcontaincert
806, set_up, set_up, set_up, set_up, set_up, set_up, init
807, getattr, getattr, getattr, getattr, getattr, getattr, getattr
808, debug, print, remove, def print_debug_info, get_debug_info, get_debug_info, str
809, initialize, create, init, init, init, init, init
810, init, init, init, init, init, init, init
811, slice, length, getitem, getitem, getitem, getitem, getfield
812, close, close, close, close, close, close, close
813, init, init, init, init, init, init, init
814, init, init, init, init, init, init, init
815, put, put, put, put, put, put, output_unchecked
816, init, print, init, init, init, init, init
817, create, initialize, create, create, init, init, init
818, read, read, read, read, read, read, read
819, tear_down, print, tear_down, tear_down, tear_down, tear_down, tear_down
820, propgetcursorx, parsexml, propgetcursorx, propgetcursorx, propgetcursorx, propgetcursorx, propgetcursorx
821, calculate_model_predictions, print, get_extended_predictions, get_extended_predictions, get_extended_predictions, get_extended_predictions, calculate_model_predictions
822, test, print, def check():\n    self.assertEqual(self.server_factory.lines, def check():\n    self.assertEqual(self.server_factory.lines, test_starttls, test_starttls, test_untls
823, init, print, init, init, init, init, init
824, alter, validate, alter, alter, alter, alter, upgrade
825, repr, return, repr, repr, repr, repr, repr
826, init, print, init, init, init, init, init
827, create, range, create, create, create, create, set_up
828, initialize, print, init, init, init, init, init
829, len, print, len, len, len, len, len
830, parse, parse, parse, parse, parse, parse, init
831, pound, print, pound, pound, pound, pound, pound
832, initialize, print, initialize, initialize, initialize, initialize, init
833, test, test_paranthesis, test, test, test_paranthesis, test_paranthesis, test_paranthesis
834, set_component, migrate, set_up, set_up, init, initialize, init
835, init, init, init, init, init, init, init
836, assert, print, decode, decode, validate, validate, test_nousername
837, set_up_class, set_up_class, set_up_class, set_up_class, set_up_class, set_up_class, set_up
838, init, init, init, init, init, init, init
839, create, create, init, init, init, create, init
840, heal, heal, damage, damage, heal, heal, heal
841, create, initialize, create, create, create, create, create
842, create, create, create, create, create, create, create
843, initialize, print, init, init, init, init, init
844, init, init, init, init, init, init, init
845, digest, decode, decode, decode, verify, verify, test_checkhash
846, set_up, print, set_up_class, set_up_class, set_up, set_up, set_up
847, init, init, init, init, init, init, init
848, initialize, initialize, initialize, initialize, initialize, initialize, init
849, init, init, init, init, init, init, init
850, gmap, gmap, gmap, gmap, gmap, gmap, gmap
851, corrcoef, test, assert, assert, test_seedcorrelationanalyzer, test_seedcorrelationanalyzer, test_seedcorrelationanalyzer
852, dispatch, dispatch, dispatch, dispatch, dispatch, dispatch, get
853, init, init, init, init, init, init, init
854, delete, delete, delete, delete, delete, delete, delete
855, import, set_up, set_up, set_up, set_up, set_up, set_up
856, outport, outport, outport, outport, outport, outport, outport
857, test_assigninforloop, flakes, forwards, test_unused_variable, test_unused_variable, test_unused_variable, test_assigninforloop
858, print, print, The original code snippet is:\n\n```python\ndef, The original code snippet is:\n\n```python\ndef, create, create, str
859, async, start, start, start, start, start, init
860, init, init, init, init, init, init, init
861, get_queryset, filter, get_queryset, get_queryset, get_queryset, get_queryset, get_queryset
862, init, init, init, init, set_up_class, set_up_class, init
863, set_up_class, initialize, set_up_class, set_up_class, init, init, init
864, init, init, init, init, init, init, init
865, join, getattr, get, get, get, get, str
866, yield, yield, yield, yield, iterate, iterate, iter
867, run, print, run, run, run, run, main
868, delete, delete, delete, delete, delete, delete, delete
869, init, cache, set_up_class, set_up_class, init, init, init
870, init, set_symmetrical, set_up_class, set_up_class, init, set_up, init
871, get, get, getsessionprob, getsessionprob, get_session_probability, get_session_probability, getsessionprob
872, get_context_data, get_context_data, get_context_data, get_context_data, get_context_data, get_context_data, get_context_data
873, tear_down, tear_down, tear_down, tear_down, tear_down, tear_down, tear_down
874, set_up, set_up_class, set_up_class, set_up_class, set_up_class, set_up_class, set_up
875, new, new, create, create, create, create, new
876, set, print, format, format, format, format, unicode
877, set, print, set_command, set_command, init, init, init
878, test_containment, if, validate, validate, test_containment, test_containment, test_containment
879, specialize, print, test_ker, specialize, test_ker, test_ker, test_ker
880, building, initialize, create, create, create, create, create
881, set_type_data, init, init, init, set_type_data, set_type_data, init
882, create, set_up_class, create, create, set_up_class, set_up_class, init
883, repr, repr, repr, repr, repr, repr, repr
884, init, init, init, init, init, init, init
885, init, init, init, init, init, init, init
886, init, read, init, init, init, init, init
887, init, print, init, init, init, init, init
888, run, run, def check, def check, test_stoponfirsterror, test_stoponfirsterror, test_stoponfirsterror
889, append, init, append, append, init, init, init
890, tangible, tangible, create, create, create, create, create
891, test_md5hash, test_md5hash, test_md5hash, test_md5hash, test_md5hash_response_extra, hash, test_shahashresponseextra
892, close, close, close, close, close, close, exit
893, init, assert, init, init, init, init, init
894, init, print, init, init, init, init, init
895, is_ip_address, print, is_ip_address, is_ip_address, validate, validate, test_invalidletters
896, create, initialize, create, create, create, create, create
897, init, init, init, init, init, init, init
898, cancel, cancel, return self.assert_cancel_during_body_production(10, return self.assert_cancel_during_body_production(10, cancel, cancel, test_cancelduringbodyproduction
899, sslcontext, initialize, Summary: Initializing an HTTPS handler with a self-signed, Summary: Initializing an HTTPS handler with a self-signed, SSLContext, SSLContext, init
900, Initialization, Initialization, Summary: The code initializes a text command plugin with, Initialization, Initialization, Initialization, init
901, queryset, queryset, get_editable_queryset, get_editable_queryset, get_editable_queryset, queryset, get_queryset
902, Initialization, Initialization, Initialization, Initialization, Initialization, Initialization, init
903, subid, options, get_options, get_options, get_options, get_options, test_getoptionswithsubscriptionidentifier
904, storage, storage, final_name, final_name, store_message, store_message, init
905, Initialization, Initialization, Initialization, Initialization, Initialization, Initialization, init
906, Initialization, Initialization, Initialization, Initialization, initialize, initialize, init
907, initialize, set_up, init, init, initialize, initialize, init
908, create, print, create, create, create, create, init
909, config, config, format, format, format, format, repr
910, format, return, format, format, return, return, unicode
911, set_up, set_up, set_up, set_up, set_up, set_up, set_up
912, repr, initialize, repr, repr, repr, repr, repr
913, get, return, return, return, return, return, get
914, calculate, assign, calculate, calculate, calculate, calculate, minpore
915, nested, print, remove, remove, recursive, recursive, test_packagewithmodule
916, writeaddstimestamp, write, write, write, set_timestamp, set_timestamp, test_writeaddstimestamp
917, init, init, init, init, init, init, init
918, create, create, create, create, create an image, create, init
919, update, update, update, update, update, update, update_user
920, load, load, load, load, init, init, init
921, static, static, create, create, create, create, create
922, init, init, init, init, init, init, init
923, create, create, create, create, create, create, new
924, close, close, close, close, close, close, close
925, visit, visit, visit, visit, visit_bracketaccessor, visit, visit_bracketaccessor
926, static, initialize, create, create, create, create, create
927, test_presence, presence, test_presence, test_presence, test_presence, test_presence, test_unavailablereceivednotinroom
928, userinfo, userinfo, userinfo, userinfo, get, get, userinfo
929, delete, delete, delete, delete, delete, delete, backwards
930, run, if, init, init, init, init, set_up
931, create, create, create, create, create, create, forwards
932, save, save, update, update, update, update, forwards
933, init, migrate, init, init, init, init, init
934, get, cache, get, get, get, get, getitem
935, len, len, len, len, len, len, len
936, eq, delete, eq, eq, eq, eq, eq
937, initscr, setupterm, init, init, init, init, initscr
938, cache, print, set_up, set_up, cache, cache, init
939, create, print, create, create, create, create, set_up
940, delete, print, delete, delete, delete, delete, tear_down
941, get_vcs_client, deprecate, get_vcs_client, get_vcs_client, get_vcs_client, get_vcs_client, init
942, init, init, init, init, init, init, init
943, cythonize, cythonize, cythonize, cythonize, cythonize, cythonize, run
944, sparse, if, initialize, set_cls, initialize, initialize, set_up
945, create, create, create, create, create, create, set_up
946, test_hostvars, assert, get_hostvars, get_hostvars, test_hostvars, test_hostvars, test_hostvars
947, calculate_model_predictions, get_model_predictions, get_extended_predictions, get_extended_predictions, calculate_model_predictions, calculate_model_predictions, calculate_model_predictions
948, init, print, init, init, init, init, init
949, patch, patch, patch, patch, patch, patch, set_up
950, join, join, join, join, join, join, testfile
951, tupled_argmax, print, tupled_argmax, tupled_argmax, tupled_argmax, tupled_argmax, test_tupled_argmax
952, get, get, get_queryset, get_queryset, get_queryset, get_queryset, set_up
953, set_up, set_up_class, set_up, set_up, set_up, set_up, set_up
954, init, print, init, init, init, init, init
955, create, parsexml, create, create, create, create, create
956, while, get, while d.avail() > 0:\n   , while d.avail() > 0:\n   , while, while, try_merge
957, set_scheduledtaskid7, get_scheduledaction10, set_scheduledtaskid7, set_scheduledtaskid7, set_scheduledtaskid7, set_scheduledtaskid7, set_scheduledtaskid7
958, uniq, uniq, uniq, uniq, uniq, uniq, test_uniq
959, initialize, init, init, init, init, init, init
960, execute, execute, update, execute, update, update, upgrade
961, run, print, run, run, run, run, main
962, setitem, positioner, setitem, setitem, setitem, setitem, setitem
963, format, print, format, format, format, format, str
964, format, print, format, format, format, format, repr
965, create, print, init, init, init, init, init
966, match, match, match, match, match, match, convertinterval
967, init, init, init, init, init, init, init
968, set_parameters, initialize, initialize, initialize, set_parameters, set_parameters, test_setparametersbeforeinit
969, test_hyperu, print, test_hyperu, test_hyperu, test_hyperu, test_hyperu, test_hyperu
970, init, init, init, init, init, init, init
971, set_field, set_field, set_up, set_up, set_field, set_field, init
972, fixture, print, fixture, fixture, fixture, fixture, set_up
973, init, init, init, init, init, init, init
974, calculate_model_predictions, calculate_model_predictions, get_extended_predictions, get_extended_predictions, get_additional_model_predictions, get_additional_model_predictions, calculate_model_predictions
975, initialize, initialize, init, init, initialize, initialize, init
976, microstructure, create, synthetic, gaussian_filter, threshold, threshold, microstructure
977, eq, eq, eq, eq, eq, eq, eq
978, save, save, save, save, save, save, save
979, authorize, print, finish, finish, authorize, authorize, get
980, init, init, init, init, init, init, init
981, set_output_format, print, set_output_format, set_output_format_order_internal, set_output_format, set_output_format, init
982, initialize, initialize, init, init, load, load, set_up
983, test_hyp1f1, print, hyp1f1, hyp1f1, test_hyp1f1, test_hyp1f1, test_hyp1f1
984, set, print, init, init, init, init, init
985, set_up, print, self.rapp_cloud = rapp_cloud()\nrosp, self.rapp_cloud = rapp_cloud()\nrosp, init, init, init
986, create, init, init, init, create, create, init
987, test_create_request, create, create, create, test, test, test_createnode
988, update, update, update, update, update_monitor_url, update_monitor_url, init
989, create, config, create, create, create, create, set_up
990, waiting, parsexml, waiting, waiting, waiting, waiting, init
991, getstream, setdefault, getstream, getstream, get, get, getitem
992, static, static, create, create, create, create, create
993, cast, cast, send_message, send_message, send_message, send_message, call
994, stop, stop, stop, stop, halt, halt, tear_down
995, init, init, init, init, init, init, init
996, status, print, status, status, get, get, status
997, create, create, create, create, create, create, set_up_class
998, rename, rename, test_setters, test_setters, test_notwindows, test_notwindows, test_notwindows
999, get, get, get, get, get, get, get
